#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.09e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
rgb_minimum_distance|   4|     10000|    1000|0.23719911|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.73468002|  PASSED  
    rgb_permutations|   2|    100000|     100|0.31163984|  PASSED  
    rgb_permutations|   3|    100000|     100|0.10016215|  PASSED  
    rgb_permutations|   4|    100000|     100|0.70518567|  PASSED  
    rgb_permutations|   5|    100000|     100|0.69498555|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.49163238|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.60771436|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.76787590|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.81485977|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.60344481|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.88682381|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.91012234|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.75535934|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.60085559|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.99674054|   WEAK   
      rgb_lagged_sum|  10|   1000000|     100|0.84451190|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.07973573|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.72513954|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.49163254|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.63812788|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.77939824|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.58607863|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.66499066|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.03396364|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.84900875|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.67272157|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.94191034|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.93830885|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.64975216|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.66452565|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.97006974|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.40232251|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.95245020|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.12009782|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.69076222|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.71966164|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.38664074|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.41959946|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.47394045|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.72138693|  PASSED  
             dab_dct| 256|     50000|       1|0.89036245|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.01542045|  PASSED  
        dab_filltree|  32|  15000000|       1|0.40980509|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.45072107|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.04524128|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.66170729|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.33e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.81380495|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.93216774|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.52948078|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.62505146|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.00291785|   WEAK   
        diehard_opso|   0|   2097152|     100|0.85523422|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.43283623|  PASSED  
         diehard_dna|   0|   2097152|     100|0.86626001|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.11545040|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.41236193|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.51759383|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.92006557|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.96993024|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.56711592|  PASSED  
        diehard_sums|   0|       100|     100|0.00335377|   WEAK   
        diehard_runs|   0|    100000|     100|0.25320652|  PASSED  
        diehard_runs|   0|    100000|     100|0.82763612|  PASSED  
       diehard_craps|   0|    200000|     100|0.31877746|  PASSED  
       diehard_craps|   0|    200000|     100|0.76106478|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.32042079|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.40483281|  PASSED  
         sts_monobit|   1|    100000|     100|0.87096808|  PASSED  
            sts_runs|   2|    100000|     100|0.00192962|   WEAK   
          sts_serial|   1|    100000|     100|0.97517973|  PASSED  
          sts_serial|   2|    100000|     100|0.90526082|  PASSED  
          sts_serial|   3|    100000|     100|0.96015945|  PASSED  
          sts_serial|   3|    100000|     100|0.97685762|  PASSED  
          sts_serial|   4|    100000|     100|0.79268620|  PASSED  
          sts_serial|   4|    100000|     100|0.74294880|  PASSED  
          sts_serial|   5|    100000|     100|0.96164102|  PASSED  
          sts_serial|   5|    100000|     100|0.71400234|  PASSED  
          sts_serial|   6|    100000|     100|0.37274703|  PASSED  
          sts_serial|   6|    100000|     100|0.83800606|  PASSED  
